,date,time,ans,InputID,lv,asg,stp,ope1,slot,card,slot1,slot2,slot3,session,check,jdg,C.S,ST.S,N.S,SS.S,O.S,validity,trial,amount,sentence,type0,type2,formula_order,story,type,story_st,relation_st,formula_st,q
11,2017/10/30,14:38:54,321,31710071,3,2,3,CHECK,0,0,1,2,3,1509341923,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_2
12,2017/10/30,14:39:10,321,31710071,3,3,3,CHECK,0,0,1,2,3,1509341934,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_3
13,2017/10/30,14:39:44,321,31710071,3,4,3,CHECK,0,0,1,2,3,1509341951,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
14,2017/10/30,14:39:54,321,31710071,3,5,3,CHECK,0,0,1,2,3,1509341984,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_5
15,2017/10/30,14:45:39,321,31510207,1,1,5,CHECK,0,0,1,2,3,1509342323,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
16,2017/10/30,14:46:01,321,31510207,1,2,3,CHECK,0,0,1,2,3,1509342340,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
17,2017/10/30,14:46:13,321,31510207,1,3,3,CHECK,0,0,1,2,3,1509342361,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
18,2017/10/30,14:46:54,321,31510207,1,4,3,CHECK,0,0,1,2,3,1509342374,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
19,2017/10/30,14:47:02,321,31510207,1,5,3,CHECK,0,0,1,2,3,1509342415,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
20,2017/10/30,14:47:45,621,31510207,2,1,3,CHECK,0,0,1,2,6,1509342425,1,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_1
21,2017/10/30,14:48:16,321,31510207,2,2,3,CHECK,0,0,1,2,3,1509342485,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
22,2017/10/30,14:48:27,321,31510207,2,3,3,CHECK,0,0,1,2,3,1509342497,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
23,2017/10/30,14:48:46,321,31510207,2,4,3,CHECK,0,0,1,2,3,1509342507,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
24,2017/10/30,14:49:06,321,31510207,2,5,3,CHECK,0,0,1,2,3,1509342527,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
25,2017/10/30,14:49:35,534,31510207,3,1,3,CHECK,0,0,4,3,5,1509342549,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
26,2017/10/30,15:04:13,321,31510207,3,2,3,CHECK,0,0,1,2,3,1509343440,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
27,2017/10/30,15:04:28,123,31510207,3,3,3,CHECK,0,0,3,2,1,1509343454,1,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_3
28,2017/10/30,15:04:47,321,31510207,3,4,3,CHECK,0,0,1,2,3,1509343473,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
29,2017/10/30,15:05:00,321,31510207,3,5,3,CHECK,0,0,1,2,3,1509343488,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
30,2017/10/30,14:49:48,321,31710039,1,1,3,CHECK,0,0,1,2,3,1509342452,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
31,2017/10/30,14:50:08,321,31710039,1,2,3,CHECK,0,0,1,2,3,1509342589,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
32,2017/10/30,14:50:36,321,31710039,1,3,3,CHECK,0,0,1,2,3,1509342609,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
33,2017/10/30,14:51:49,321,31710039,1,4,3,CHECK,0,0,1,2,3,1509342637,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
34,2017/10/30,14:52:06,321,31710039,1,5,3,CHECK,0,0,1,2,3,1509342711,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
35,2017/10/30,14:52:24,321,31710039,2,1,3,CHECK,0,0,1,2,3,1509342729,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_1
36,2017/10/30,14:52:39,321,31710039,2,2,3,CHECK,0,0,1,2,3,1509342745,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
37,2017/10/30,14:52:58,321,31710039,2,3,3,CHECK,0,0,1,2,3,1509342760,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
38,2017/10/30,14:53:27,321,31710039,2,4,3,CHECK,0,0,1,2,3,1509342779,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
39,2017/10/30,14:53:43,321,31710039,2,5,3,CHECK,0,0,1,2,3,1509342808,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
40,2017/10/30,14:55:05,453,31710039,3,1,3,CHECK,0,0,3,5,4,1509342828,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
41,2017/10/30,14:58:52,321,31710039,3,2,7,CHECK,0,0,1,2,3,1509343098,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
42,2017/10/30,14:59:13,321,31710039,3,3,3,CHECK,0,0,1,2,3,1509343134,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
43,2017/10/30,14:59:26,321,31710039,3,4,3,CHECK,0,0,1,2,3,1509343154,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
44,2017/10/30,14:59:41,321,31710039,3,5,3,CHECK,0,0,1,2,3,1509343168,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
45,2017/10/30,17:11:34,321,s31610012,1,1,5,CHECK,0,0,1,2,3,1509351074,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_1
46,2017/10/30,17:11:43,325,s31610012,1,2,3,CHECK,0,0,5,2,3,1509351096,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,1,1_2
47,2017/10/30,17:12:07,321,s31610012,1,3,3,CHECK,0,0,1,2,3,1509351114,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
48,2017/10/30,17:12:21,321,s31610012,1,4,3,CHECK,0,0,1,2,3,1509351128,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
49,2017/10/30,17:12:30,321,s31610012,1,5,3,CHECK,0,0,1,2,3,1509351142,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
50,2017/10/30,17:12:43,341,s31610012,2,1,3,CHECK,0,0,1,4,3,1509351154,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,2_1
51,2017/10/30,17:13:08,321,s31610012,2,2,3,CHECK,0,0,1,2,3,1509351174,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
52,2017/10/30,17:13:29,321,s31610012,2,3,5,CHECK,0,0,1,2,3,1509351189,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
53,2017/10/30,17:13:48,321,s31610012,2,4,3,CHECK,0,0,1,2,3,1509351210,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
54,2017/10/30,17:14:01,341,s31610012,2,5,3,CHECK,0,0,1,4,3,1509351229,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,2_5
55,2017/10/30,17:14:27,453,s31610012,3,1,3,CHECK,0,0,3,5,4,1509351259,1,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
56,2017/10/30,17:16:29,321,s31610012,3,2,5,CHECK,0,0,1,2,3,1509351377,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
57,2017/10/30,17:16:40,321,s31610012,3,3,3,CHECK,0,0,1,2,3,1509351390,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_3
58,2017/10/30,17:16:57,345,s31610012,3,4,5,CHECK,0,0,5,4,3,1509351400,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_4
59,2017/10/30,17:17:27,341,s31610012,3,5,3,CHECK,0,0,1,4,3,1509351438,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_5
60,2017/10/30,14:15:43,321,31610158,1,1,3,CHECK,0,0,1,2,3,1509340528,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
61,2017/10/30,14:16:01,321,31610158,1,2,3,CHECK,0,0,1,2,3,1509340543,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
62,2017/10/30,14:16:16,321,31610158,1,3,5,CHECK,0,0,1,2,3,1509340561,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
63,2017/10/30,14:16:33,321,31610158,1,4,3,CHECK,0,0,1,2,3,1509340576,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
64,2017/10/30,14:16:49,321,31610158,1,5,5,CHECK,0,0,1,2,3,1509340593,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
65,2017/10/30,14:17:12,321,31610158,2,1,3,CHECK,0,0,1,2,3,1509340612,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
66,2017/10/30,14:17:26,321,31610158,2,2,3,CHECK,0,0,1,2,3,1509340633,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
67,2017/10/30,14:17:50,321,31610158,2,3,7,CHECK,0,0,1,2,3,1509340646,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
68,2017/10/30,14:18:04,321,31610158,2,4,3,CHECK,0,0,1,2,3,1509340671,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
69,2017/10/30,14:18:20,321,31610158,2,5,3,CHECK,0,0,1,2,3,1509340684,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
70,2017/10/30,14:51:10,543,31610158,3,1,3,CHECK,0,0,3,4,5,1509342383,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
71,2017/10/30,14:52:40,341,31610158,3,2,5,CHECK,0,0,1,4,3,1509342742,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_2
72,2017/10/30,14:53:05,351,31610158,3,3,3,CHECK,0,0,1,5,3,1509342771,1,f,0,0,0,1,1,2,1,,,,,,,,0,0,0,3_3
73,2017/10/30,14:53:56,341,31610158,3,4,3,CHECK,0,0,1,4,3,1509342819,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_4
74,2017/10/30,14:54:18,341,31610158,3,5,3,CHECK,0,0,1,4,3,1509342843,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_5
75,2017/10/30,14:45:23,321,31710023,1,1,5,CHECK,0,0,1,2,3,1509342209,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_1
76,2017/10/30,14:45:46,321,31710023,1,2,3,CHECK,0,0,1,2,3,1509342324,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
77,2017/10/30,14:46:04,321,31710023,1,3,5,CHECK,0,0,1,2,3,1509342347,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
78,2017/10/30,14:46:18,321,31710023,1,4,3,CHECK,0,0,1,2,3,1509342365,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
79,2017/10/30,14:46:27,321,31710023,1,5,3,CHECK,0,0,1,2,3,1509342379,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
80,2017/10/30,14:46:42,321,31710023,2,1,3,CHECK,0,0,1,2,3,1509342392,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
81,2017/10/30,14:46:53,341,31710023,2,2,3,CHECK,0,0,1,4,3,1509342404,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,1,2_2
82,2017/10/30,14:47:16,321,31710023,2,3,3,CHECK,0,0,1,2,3,1509342423,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
83,2017/10/30,14:47:30,321,31710023,2,4,3,CHECK,0,0,1,2,3,1509342437,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
84,2017/10/30,14:47:45,621,31710023,2,5,3,CHECK,0,0,1,2,6,1509342451,1,f,1,1,1,1,0,4,1,,,,,,,,1,0,1,2_5
85,2017/10/30,14:48:52,534,31710023,3,1,5,CHECK,0,0,4,3,5,1509342489,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
86,2017/10/30,16:57:54,321,31710023,3,2,3,CHECK,0,0,1,2,3,1509350258,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_2
87,2017/10/30,16:58:09,321,31710023,3,3,3,CHECK,0,0,1,2,3,1509350275,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_3
88,2017/10/30,16:58:21,321,31710023,3,4,3,CHECK,0,0,1,2,3,1509350290,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_4
89,2017/10/30,16:58:35,321,31710023,3,5,3,CHECK,0,0,1,2,3,1509350302,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_5
90,2017/10/30,14:39:15,325,31610016,1,1,9,CHECK,0,0,5,2,3,1509341931,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,1_1
91,2017/10/30,14:40:12,312,31610016,1,2,3,CHECK,0,0,2,1,3,1509341998,1,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,1_2
92,2017/10/30,14:40:39,321,31610016,1,3,3,CHECK,0,0,1,2,3,1509342020,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
93,2017/10/30,14:40:55,321,31610016,1,4,5,CHECK,0,0,1,2,3,1509342039,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_4
94,2017/10/30,14:41:23,321,31610016,1,5,3,CHECK,0,0,1,2,3,1509342056,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_5
95,2017/10/30,14:41:52,325,31610016,2,1,9,CHECK,0,0,5,2,3,1509342085,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,2_1
96,2017/10/30,14:42:49,321,31610016,2,2,3,CHECK,0,0,1,2,3,1509342137,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_2
97,2017/10/30,14:43:02,321,31610016,2,3,3,CHECK,0,0,1,2,3,1509342169,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
98,2017/10/30,14:43:30,321,31610016,2,4,9,CHECK,0,0,1,2,3,1509342183,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
99,2017/10/30,14:43:39,321,31610016,2,5,3,CHECK,0,0,1,2,3,1509342210,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
100,2017/10/30,14:44:02,453,31610016,3,1,3,CHECK,0,0,3,5,4,1509342221,1,f,0,0,1,1,1,3,1,,,,,,,,1,0,1,3_1
101,2017/10/30,14:53:24,253,31610016,3,2,3,CHECK,0,0,3,5,2,1509342765,1,f,0,0,1,0,0,1,1,,,,,,,,0,1,0,3_2
102,2017/10/30,14:54:58,321,31610016,3,3,3,CHECK,0,0,1,2,3,1509342881,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
103,2017/10/30,14:55:21,321,31610016,3,4,3,CHECK,0,0,1,2,3,1509342909,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_4
104,2017/10/30,14:55:37,321,31610016,3,5,3,CHECK,0,0,1,2,3,1509342922,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_5
105,2017/10/30,14:26:39,321,31410196,1,1,3,CHECK,0,0,1,2,3,1509341191,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,1_1
106,2017/10/30,14:26:46,321,31410196,1,2,3,CHECK,0,0,1,2,3,1509341200,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
107,2017/10/30,14:27:00,321,31410196,1,3,3,CHECK,0,0,1,2,3,1509341207,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
108,2017/10/30,14:27:09,321,31410196,1,4,3,CHECK,0,0,1,2,3,1509341220,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
109,2017/10/30,14:27:16,321,31410196,1,5,3,CHECK,0,0,1,2,3,1509341230,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
110,2017/10/30,14:27:29,321,31410196,2,1,3,CHECK,0,0,1,2,3,1509341239,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_1
111,2017/10/30,14:27:38,321,31410196,2,2,3,CHECK,0,0,1,2,3,1509341249,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_2
112,2017/10/30,14:27:49,321,31410196,2,3,5,CHECK,0,0,1,2,3,1509341258,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_3
113,2017/10/30,14:27:55,321,31410196,2,4,3,CHECK,0,0,1,2,3,1509341270,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
114,2017/10/30,14:28:03,321,31410196,2,5,3,CHECK,0,0,1,2,3,1509341276,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,2_5
115,2017/10/30,14:35:23,321,31410196,3,1,3,CHECK,0,0,1,2,3,1509341698,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,0,3_1
116,2017/10/30,14:35:50,453,31410196,3,2,7,CHECK,0,0,3,5,4,1509341724,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_2
117,2017/10/30,14:36:24,123,31410196,3,3,5,CHECK,0,0,3,2,1,1509341767,1,f,0,1,1,1,1,4,1,,,,,,,,0,1,0,3_3
118,2017/10/30,14:40:11,321,31410196,3,4,3,CHECK,0,0,1,2,3,1509341998,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
119,2017/10/30,14:40:22,321,31410196,3,5,5,CHECK,0,0,1,2,3,1509342012,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
120,2017/10/30,14:46:36,321,31710135,1,1,3,CHECK,0,0,1,2,3,1509342226,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
121,2017/10/30,14:46:46,321,31710135,1,2,3,CHECK,0,0,1,2,3,1509342398,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
122,2017/10/30,14:47:00,321,31710135,1,3,3,CHECK,0,0,1,2,3,1509342407,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
123,2017/10/30,14:47:18,321,31710135,1,4,3,CHECK,0,0,1,2,3,1509342421,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
124,2017/10/30,14:47:30,321,31710135,1,5,3,CHECK,0,0,1,2,3,1509342439,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
125,2017/10/30,14:47:48,321,31710135,2,1,3,CHECK,0,0,1,2,3,1509342456,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
126,2017/10/30,14:48:30,321,31710135,2,2,3,CHECK,0,0,1,2,3,1509342470,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
127,2017/10/30,14:48:45,321,31710135,2,3,3,CHECK,0,0,1,2,3,1509342512,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
128,2017/10/30,14:48:57,321,31710135,2,4,3,CHECK,0,0,1,2,3,1509342526,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
129,2017/10/30,14:49:08,321,31710135,2,5,3,CHECK,0,0,1,2,3,1509342538,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
130,2017/10/30,14:49:50,321,31710135,3,1,5,CHECK,0,0,1,2,3,1509342553,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_1
131,2017/10/30,14:50:06,312,31710135,3,2,3,CHECK,0,0,2,1,3,1509342592,1,f,0,1,1,1,1,4,1,,,,,,,,0,0,0,3_2
132,2017/10/30,14:50:34,341,31710135,3,3,3,CHECK,0,0,1,4,3,1509342614,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
133,2017/10/30,14:50:57,321,31710135,3,4,3,CHECK,0,0,1,2,3,1509342642,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
134,2017/10/30,14:51:09,321,31710135,3,5,3,CHECK,0,0,1,2,3,1509342658,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
135,2017/10/30,14:40:15,321,31410011,1,1,3,CHECK,0,0,1,2,3,1509342003,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
136,2017/10/30,14:40:25,321,31410011,1,2,3,CHECK,0,0,1,2,3,1509342016,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
137,2017/10/30,14:40:38,321,31410011,1,3,3,CHECK,0,0,1,2,3,1509342026,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_3
138,2017/10/30,14:40:52,321,31410011,1,4,3,CHECK,0,0,1,2,3,1509342038,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_4
139,2017/10/30,14:41:04,321,31410011,1,5,3,CHECK,0,0,1,2,3,1509342053,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,1_5
140,2017/10/30,14:41:19,321,31410011,2,1,3,CHECK,0,0,1,2,3,1509342067,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
141,2017/10/30,14:41:27,321,31410011,2,2,3,CHECK,0,0,1,2,3,1509342080,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
142,2017/10/30,14:41:39,621,31410011,2,3,3,CHECK,0,0,1,2,6,1509342088,1,f,1,1,1,1,0,4,1,,,,,,,,0,1,0,2_3
143,2017/10/30,14:42:25,321,31410011,2,4,13,CHECK,0,0,1,2,3,1509342119,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_4
144,2017/10/30,14:42:44,321,31410011,2,5,3,CHECK,0,0,1,2,3,1509342146,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,2_5
145,2017/10/30,14:43:19,321,31410011,3,1,3,CHECK,0,0,1,2,3,1509342166,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_1
146,2017/10/30,14:43:38,321,31410011,3,2,7,CHECK,0,0,1,2,3,1509342199,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_2
147,2017/10/30,14:43:51,321,31410011,3,3,3,CHECK,0,0,1,2,3,1509342219,1,s,1,1,1,1,1,5,1,,,,,,,,0,1,0,3_3
148,2017/10/30,14:43:59,321,31410011,3,4,3,CHECK,0,0,1,2,3,1509342232,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_4
149,2017/10/30,14:44:08,321,31410011,3,5,3,CHECK,0,0,1,2,3,1509342240,1,s,1,1,1,1,1,5,1,,,,,,,,0,0,0,3_5
150,2017/10/30,14:41:37,321,31610007,1,1,3,CHECK,0,0,1,2,3,1509342072,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
151,2017/10/30,14:41:48,321,31610007,1,2,3,CHECK,0,0,1,2,3,1509342098,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
152,2017/10/30,14:41:54,321,31610007,1,3,3,CHECK,0,0,1,2,3,1509342109,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_3
153,2017/10/30,14:42:03,321,31610007,1,4,3,CHECK,0,0,1,2,3,1509342115,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_4
154,2017/10/30,14:42:12,321,31610007,1,5,3,CHECK,0,0,1,2,3,1509342124,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_5
155,2017/10/30,14:42:30,321,31610007,2,1,3,CHECK,0,0,1,2,3,1509342134,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_1
156,2017/10/30,14:42:42,321,31610007,2,2,3,CHECK,0,0,1,2,3,1509342151,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_2
157,2017/10/30,14:42:53,321,31610007,2,3,3,CHECK,0,0,1,2,3,1509342162,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_3
158,2017/10/30,14:43:05,321,31610007,2,4,3,CHECK,0,0,1,2,3,1509342174,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_4
159,2017/10/30,14:46:17,321,31610007,2,5,3,CHECK,0,0,1,2,3,1509342368,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,2_5
160,2017/10/30,14:46:32,534,31610007,3,1,3,CHECK,0,0,4,3,5,1509342380,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_1
161,2017/10/30,14:49:06,543,31610007,3,2,5,CHECK,0,0,3,4,5,1509342533,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_2
162,2017/10/30,14:50:11,413,31610007,3,3,5,CHECK,0,0,3,1,4,1509342576,1,f,0,0,1,0,1,2,1,,,,,,,,0,0,0,3_3
163,2017/10/30,14:50:34,345,31610007,3,4,3,CHECK,0,0,5,4,3,1509342623,1,f,0,0,1,1,1,3,1,,,,,,,,0,0,0,3_4
164,2017/10/30,14:50:53,325,31610007,3,5,3,CHECK,0,0,5,2,3,1509342641,1,f,0,0,1,0,0,1,1,,,,,,,,0,0,0,3_5
165,2017/10/30,14:34:51,321,31210101,1,1,3,CHECK,0,0,1,2,3,1509341669,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_1
166,2017/10/30,14:35:01,321,31210101,1,2,3,CHECK,0,0,1,2,3,1509341692,1,s,1,1,1,1,1,5,1,,,,,,,,1,0,1,1_2
